soldierId,bestSoldierPerc
3086159,0.44001856
3086160,0.0060218275
3086161,0.29297942
3086162,0.44544265
3086163,0.6331411
3086164,0.76809216
3086165,0.049987823
3086166,0.86704564
3086167,0.611331
3086168,-0.015576094
3086169,0.15919155
3086170,0.20632711
3086171,0.85770607
3086172,0.060439616
3086173,0.16198921
3086174,0.8342906
3086175,0.051042438
3086176,-0.0025073886
3086177,0.5397513
3086178,0.031058222
3086179,0.045735747
3086180,0.6970626
3086181,0.79179
3086182,0.3268979
3086183,0.91931564
3086184,0.26353925
3086185,0.5733285
3086186,0.93090606
3086187,0.83772874
3086188,0.33066416
3086189,0.025833666
3086190,0.46556088
3086191,0.25016788
3086192,0.05878991
3086193,0.46798
3086194,0.8002273
3086195,0.32814974
3086196,0.32960734
3086197,0.8002273
3086198,0.95404255
3086199,0.33216465
3086200,0.044266313
3086201,0.07172829
3086202,0.29784268
3086203,0.079304755
3086204,0.7879927
3086205,0.3159722
3086206,0.20186067
3086207,0.08709636
3086208,0.082788855
3086209,0.8006048
3086210,0.504692
3086211,0.22028878
3086212,0.14617723
3086213,0.18112206
3086214,0.8291434
3086215,0.47581476
3086216,0.7393781
3086217,0.42167467
3086218,0.11627385
3086219,0.7959987
3086220,0.8520921
3086221,0.7327044
3086222,0.8452692
3086223,0.39192817
3086224,0.4077834
3086225,0.4193208
3086226,0.8002273
3086227,0.5176927
3086228,0.0505476
3152728,0.6610224
3152729,0.35826737
3152730,0.32144037
3152731,0.38054514
3152732,0.029489338
3152733,0.8002273
3152734,0.02037561
3152735,0.2892023
3152736,0.2686156
3152737,0.8002273
3152738,0.108787626
3152739,0.24105489
3152740,0.8707232
3152741,0.95067847
3152742,0.5965302
3152743,-0.016107172
3152744,0.8002273
3152745,0.21014094
3152746,0.16123483
3152747,0.41697663
3152748,0.032354414
3152749,0.029104382
3152750,0.60997975
3152751,0.3173528
3152752,0.32611752
3152753,0.33251518
3152754,0.72928715
3152755,0.5237026
3152756,0.8799721
3152757,0.39762437
3152758,0.016961008
3152759,0.78666496
3152760,0.2605729
3152761,0.7923322
3152762,0.6464398
3152763,0.8241353
3152764,0.16634664
3152765,0.4912983
3152766,0.19409502
3152767,-0.021499604
3152768,0.42741367
3152769,0.7865443
3152770,0.13155025
3152771,0.7892562
3152772,0.47800487
3152773,0.10620752
3152774,0.83624053
3152775,0.88712656
3152776,0.7417048
3152777,0.25836822
3152778,0.63443756
3152779,0.0067615807
3152780,0.8643911
3152781,0.79926574
3152782,0.8002273
3152783,0.5486318
3152784,0.082989514
3152785,0.079585016
3152786,0.08104661
3152787,0.078606844
3152788,0.8075639
3152789,0.48259652
3152790,0.48528054
3152791,0.12668708
3152792,0.369236
3152793,0.054282844
3152794,0.8282032
3152795,0.010144919
3152796,0.40163457
3152797,0.105689794
3152798,0.27740058
3152799,0.31639603
3152800,0.3671599
3152801,0.1782271
3152802,0.28991047
3152803,0.21457306
3152804,0.06749353
3152805,0.30401725
3152806,-0.015675455
3152807,0.83358014
3152808,0.25025782
3152809,0.24174255
3152810,0.8157187
3152811,0.5046793
3152812,0.8002273
3152813,0.633532
3152814,-0.03809741
3152815,0.17182869
3152816,0.31526753
3152817,0.95092726
3152818,0.591553
3152819,0.30443913
3152820,0.8002273
3152821,0.20231763
3152822,0.16397575
3152823,0.880159
3152824,0.04920718
3152825,0.05165395
3152826,0.7446277
3152827,0.17798272
3152828,0.64565766
3152829,0.5710185
3152830,0.29287723
3152831,0.33463863
3152832,0.8002273
3152833,0.76116574
3152834,0.3227654
3152835,0.8321449
3152836,0.8002273
3152837,0.2585478
3152838,0.7961451
3152839,0.7531886
3152840,0.6339664
3152841,0.24808598
3152842,0.80047274
3152843,0.29408196
3152844,0.6126179
3152845,0.35912818
3152846,0.44203758
3152847,0.2993698
3152848,0.33810985
3152849,0.17347062
3152850,0.7354793
3152851,0.7412729
3152852,0.06711319
3152853,0.24826345
3152854,0.12430772
3152855,0.06153536
3152856,0.2505064
3152857,0.7602174
3152858,0.15457904
3152859,0.8333523
3152860,0.8002273
3152861,0.08786461
3152862,0.7604743
3152863,0.6041006
3152864,0.23646751
3152865,0.7020993
3152866,0.50602275
3152867,0.8467474
3152868,0.7382282
3152869,0.41213894
3152870,0.7382083
3152871,0.55274993
3152872,0.82306206
3152873,0.045805514
3152874,0.029428154
3219357,0.20324245
3219358,0.46377987
3219359,0.32043564
3219360,0.5750164
3219361,0.066574216
3219362,0.8002273
3219363,0.35853115
3219364,0.021422952
3219365,0.40149623
3219366,0.262552
3219367,0.3966595
3219368,0.28640142
3219369,0.7817858
3219370,0.64219177
3219371,0.62065613
3219372,0.13776365
3219373,0.8002273
3219374,0.21061948
3219375,0.1498988
3219376,0.40107083
3219377,0.0009958446
3219378,0.075714976
3219379,0.0807136
3219380,0.24804682
3219381,0.039966315
3219382,0.3065327
3219383,0.80313927
3219384,0.45777825
3219385,0.09724888
3219386,0.93728834
3219387,0.5203593
3219388,0.7854742
3219389,0.19797102
3219390,0.7944882
3219391,0.8002273
3219392,0.8002273
3219393,0.64203453
3219394,0.35266906
3219395,0.04784164
3219396,-0.03284642
3219397,0.40779138
3219398,0.8216598
3219399,0.14826268
3219400,0.014520526
3219401,0.83081317
3219402,0.14516819
3219403,0.1149334
3219404,0.9532274
3219405,0.7376436
3219406,0.8002273
3219407,0.45799983
3219408,0.45638722
3219409,0.9260448
3219410,0.76121294
3219411,0.2595159
3219412,0.04232213
3219413,0.07399753
3219414,0.82423526
3219415,0.8002273
3219416,0.06535071
3219417,0.79980075
3219418,0.7264546
3219419,0.45536876
3219420,0.12484899
3219421,0.28154516
3219422,0.050878584
3219423,0.40237236
3219424,0.8585231
3219425,0.55524355
3219426,0.32539713
3219427,0.29134482
3219428,0.29807338
3219429,0.5117102
3219430,0.19643196
3219431,-0.023792833
3219432,0.26858854
3219433,0.42638946
3219434,0.6167567
3219435,0.7914752
3219436,0.7880943
3219437,0.20596245
3219438,0.08248618
3219439,0.3289412
3219440,0.77534604
3219441,0.18339044
3219442,0.44992763
3219443,-0.03058049
3219444,0.1325168
3219445,0.23373458
3219446,0.76499665
3219447,0.65391123
3219448,0.32638884
3219449,0.23323834
3219450,0.7861817
3219451,0.01938638
3219452,0.73773074
3219453,0.03772649
3219454,0.41166517
3219455,0.10204074
3219456,0.15510815
3219457,0.60284495
3219458,0.62608296
3219459,0.85039866
3219460,0.47479668
3219461,0.8735168
3219462,0.78611445
3219463,0.7466837
3219464,0.7729653
3219465,0.785555
3219466,-0.031722873
3219467,0.6494584
3219468,0.011197507
3219469,0.46844584
3219470,0.24543229
3219471,0.7828327
3219472,0.26621312
3219473,0.39326265
3219474,0.27359495
3219475,0.2219451
3219476,0.21429226
3219477,0.41134673
3219478,0.16287085
3219479,0.77937186
3219480,0.6418602
3219481,0.0725061
3219482,0.25890544
3219483,0.09606421
3219484,0.14810249
3219485,0.2129688
3219486,0.68673015
3219487,0.23676959
3219488,0.8878281
3219489,0.86106825
3219490,0.8251164
3219491,0.5262494
3219492,0.38152266
3219493,0.33328408
3219494,0.7029852
3219495,0.5937086
3219496,0.8263259
3219497,0.5413483
3219498,0.040856212
3219499,0.6042398
3219500,0.5781771
3219501,0.79555976
3219502,0.68659985
3219503,0.21085438
3285965,0.23331237
3285966,0.54607546
3285967,0.8002273
3285968,0.8002273
3285969,0.7387619
3285970,0.8002273
3285971,0.31937212
3285972,0.013705522
3285973,0.23335782
3285974,0.004740268
3285975,0.82924616
3285976,0.23399821
3285977,0.8002273
3285978,0.04289466
3285979,0.32485008
3285980,0.16871828
3285981,0.78285974
3285982,0.64851916
3285983,0.09794885
3285984,0.44290447
3285985,0.021441847
3285986,0.10739961
3285987,0.065680474
3285988,0.3335929
3285989,0.43446892
3285990,0.46520466
3285991,0.76001084
3285992,0.2958771
3285993,0.08503494
3285994,0.81497365
3285995,0.5043895
3285996,0.8002273
3285997,0.51907104
3285998,0.8710805
3285999,0.8440422
3286000,0.6605598
3286001,0.51897585
3286002,0.3133377
3286003,0.41077605
3286004,0.26880762
3286005,0.8375732
3286006,0.8002273
3286007,0.54422367
3286008,0.18999341
3286009,0.5359163
3286010,0.03316769
3286011,0.112678796
3286012,0.65757966
3286013,0.9411453
3286014,0.795691
3286015,0.2501853
3286016,0.74319005
3286017,0.021362454
3286018,0.3643933
3286019,0.27353513
3286020,0.8002273
3286021,0.19985479
3286022,0.880054
3286023,0.5572751
3286024,0.06862664
3286025,0.58147454
3286026,0.03176722
3286027,0.38744742
3286028,0.82814884
3286029,0.29573613
3286030,0.25985318
3286031,0.7453259
3286032,0.4982852
3286033,0.059220105
3286034,0.41981035
3286035,0.16524398
3286036,0.43661785
3286037,0.6216416
3286038,0.1812889
3286039,0.0013783276
3286040,0.19967008
3286041,0.82884634
3286042,0.09532365
3286043,0.867357
3286044,-0.02912417
3286045,0.07999441
3286046,0.2174691
3286047,0.67770946
3286048,0.7259064
3286049,0.10644722
3286050,0.4877128
3286051,-0.058086187
3286052,-0.06982502
3286053,0.30604205
3286054,0.660967
3286055,0.3265073
3286056,0.5557718
3286057,0.24436265
3286058,0.77056867
3286059,0.28238916
3286060,0.1916244
3286061,0.59681004
3286062,0.47616118
3286063,0.07853797
3286064,0.12689897
3286065,0.5815391
3286066,0.47210044
3286067,0.87050307
3286068,0.7297045
3286069,0.2987073
3286070,0.8002273
3286071,0.6132132
3286072,0.5528403
3286073,0.6635155
3286074,0.15041468
3286075,0.8250389
3286076,0.018901736
3286077,0.49383348
3286078,0.6403626
3286079,0.8002273
3286080,0.6014547
3286081,0.8101368
3286082,0.3022493
3286083,0.39409655
3286084,0.23589772
3286085,0.022539526
3286086,0.2394782
3286087,0.6971735
3286088,0.5019871
3286089,0.7846081
3286090,0.09138313
3286091,0.23788491
3286092,0.09075573
3286093,0.1050078
3286094,0.9354831
3286095,0.03795466
3286096,-0.007443607
3286097,0.8002273
3286098,0.78887653
3286099,0.7145593
3286100,0.805447
3286101,0.520046
3286102,0.5072031
3286103,0.87191415
3286104,0.80969393
3286105,0.8002273
3286106,0.042367935
3286107,0.8605614
3286108,0.754949
3286109,0.8002273
3286110,0.27095193
3286111,0.22464544
3352552,0.7131814
3352553,0.58605814
3352554,0.8113693
3352555,0.39755204
3352556,0.7664604
3352557,0.8002273
3352558,-0.014733404
3352559,0.4469796
3352560,0.2946198
3352561,0.49656764
3352562,0.764256
3352563,0.7411463
3352564,0.03589222
3352565,0.022901893
3352566,0.38133442
3352567,0.8470962
3352568,0.7873981
3352569,0.5935669
3352570,0.76371694
3352571,0.18425456
3352572,0.029520094
3352573,0.18490475
3352574,0.5962403
3352575,0.03293726
3352576,0.38826495
3352577,0.42236307
3352578,0.6673937
3352579,0.3025702
3352580,0.057340235
3352581,0.79696345
3352582,0.40348402
3352583,0.25374797
3352584,0.33897114
3352585,0.8002273
3352586,0.92743695
3352587,0.42988333
3352588,0.5552207
3352589,0.4538974
3352590,0.3805331
3352591,0.32851565
3352592,0.7817899
3352593,0.712518
3352594,0.8002273
3352595,0.30305475
3352596,0.5933932
3352597,0.27788448
3352598,0.45594794
3352599,0.5942378
3352600,0.87592185
3352601,0.8002273
3352602,0.5878888
3352603,0.8002273
3352604,0.8002273
3352605,0.433047
3352606,0.49001923
3352607,0.8002273
3352608,0.21868
3352609,0.84354687
3352610,0.11461398
3352611,0.06280252
3352612,0.8052019
3352613,0.0837836
3352614,0.37127984
3352615,0.86058486
3352616,0.52139556
3352617,0.043141365
3352618,0.894294
3352619,0.7283263
3352620,0.051918536
3352621,0.8002273
3352622,0.25253597
3352623,0.5006123
3352624,0.4888307
3352625,0.052847892
3352626,-0.052539915
3352627,0.4450129
3352628,0.79356676
3352629,0.12641284
3352630,0.510178
3352631,0.27611715
3352632,0.106190264
3352633,0.31382883
3352634,0.35331067
3352635,0.63777065
3352636,0.11908743
3352637,0.083653
3352638,-0.039300412
3352639,-0.057822496
3352640,0.1722961
3352641,0.73846436
3352642,0.32356685
3352643,0.70029944
3352644,0.8773537
3352645,0.79926705
3352646,0.2127381
3352647,0.8512629
3352648,0.6792335
3352649,0.1802477
3352650,0.07087976
3352651,0.38059285
3352652,0.5026303
3352653,0.09948447
3352654,0.77453125
3352655,0.59633875
3352656,0.684254
3352657,0.27888373
3352658,0.75860953
3352659,0.5736148
3352660,0.13881639
3352661,0.5580921
3352662,0.51307625
3352663,0.025999337
3352664,0.5686079
3352665,0.0025176108
3352666,0.46965683
3352667,0.62320757
3352668,0.5422976
3352669,0.015316039
3352670,0.2639075
3352671,0.30776408
3352672,0.7504915
3352673,0.15518609
3352674,0.8343719
3352675,0.60236895
3352676,0.85753393
3352677,-0.022877306
3352678,0.73896027
3352679,0.08506146
3352680,0.09685543
3352681,-0.0042031705
3352682,0.007371187
3352683,-0.016801506
3352684,0.922388
3352685,0.0051122606
3352686,0.5344684
3352687,0.8198989
3352688,0.5986365
3352689,0.41092554
3352690,0.81872076
3352691,0.8486345
3352692,0.79453456
3352693,0.33947197
3352694,0.87588215
3352695,0.79860884
3352696,0.078047425
3352697,0.62515795
3352698,0.24139106
3419121,0.7225464
3419122,0.4695254
3419123,0.7663628
3419124,0.25552064
3419125,0.76864725
3419126,0.25079578
3419127,0.35085624
3419128,0.45069534
3419129,0.13516408
3419130,0.9588681
3419131,0.82290804
3419132,0.6271847
3419133,0.24502966
3419134,0.108379066
3419135,0.0017032921
3419136,0.7885685
3419137,0.24420321
3419138,0.052373618
3419139,0.090575725
3419140,0.17133075
3419141,0.14219698
3419142,0.034694463
3419143,0.6171912
3419144,0.15730041
3419145,0.6868686
3419146,0.39475942
3419147,0.42813185
3419148,-0.0061991513
3419149,0.057563037
3419150,0.87772334
3419151,0.3150944
3419152,0.09962216
3419153,0.30278638
3419154,0.8086301
3419155,0.8885125
3419156,0.7422192
3419157,0.19574764
3419158,0.16194722
3419159,0.41113356
3419160,0.3162278
3419161,0.80250394
3419162,0.012006313
3419163,0.8002273
3419164,0.34421492
3419165,0.8303596
3419166,0.27622554
3419167,0.44540372
3419168,0.8002273
3419169,0.7703239
3419170,0.7945075
3419171,0.65553296
3419172,0.7862606
3419173,0.8002273
3419174,0.65860844
3419175,0.54971653
3419176,0.8002273
3419177,0.3934822
3419178,0.8195638
3419179,0.0827229
3419180,0.77074414
3419181,0.7736707
3419182,0.7324643
3419183,0.42309672
3419184,0.818766
3419185,0.7301816
3419186,0.037580937
3419187,0.23349032
3419188,0.2095196
3419189,0.8948221
3419190,0.4147028
3419191,0.9174417
3419192,0.17528099
3419193,0.34315044
3419194,0.08831814
3419195,0.89267623
3419196,0.0574809
3419197,0.8228531
3419198,0.7751443
3419199,0.6677978
3419200,0.25632367
3419201,0.009103835
3419202,0.8002273
3419203,0.33137497
3419204,0.5828199
3419205,0.08697486
3419206,0.0725005
3419207,-0.05094561
3419208,0.5789485
3419209,0.08115929
3419210,0.84448576
3419211,0.8787832
3419212,0.4731115
3419213,0.77107227
3419214,0.9484323
3419215,0.3012873
3419216,0.86750937
3419217,0.6478113
3419218,0.16498831
3419219,0.32367286
3419220,0.39625305
3419221,0.8002273
3419222,0.74712944
3419223,0.8834928
3419224,0.82616854
3419225,0.30771652
3419226,0.29216352
3419227,0.13670221
3419228,0.86174387
3419229,0.7938889
3419230,0.756183
3419231,0.44338945
3419232,0.25143224
3419233,0.3062765
3419234,0.77116805
3419235,0.8002273
3419236,0.16346437
3419237,0.7101531
3419238,0.051986903
3419239,-0.005389899
3419240,0.122817785
3419241,0.8002273
3419242,0.16889063
3419243,0.8065742
3419244,0.7405735
3419245,0.74203116
3419246,-0.03351447
3419247,0.506759
3419248,0.61475796
3419249,0.8373879
3419250,0.47674662
3419251,0.19347289
3419252,0.75347424
3419253,0.011025041
3419254,0.24228665
3419255,0.61166936
3419256,0.8002273
3419257,0.9045788
3419258,0.3799821
3419259,0.777178
3419260,0.05821106
3419261,0.25275117
3419262,0.31384486
3419263,0.37420604
3419264,0.24599463
3419265,0.22487697
3419266,0.22267836
3419267,0.12292656
3485668,0.19541568
3485669,0.43386528
3485670,0.8002273
3485671,0.8002273
3485672,0.78089166
3485673,0.21676168
3485674,0.5362895
3485675,0.03309819
3485676,0.072665006
3485677,0.836794
3485678,0.79864335
3485679,0.72720027
3485680,0.002843976
3485681,0.23224491
3485682,0.017371684
3485683,0.043087333
3485684,0.24972045
3485685,0.15285319
3485686,0.09521118
3485687,0.16073826
3485688,0.057572395
3485689,-0.0032572448
3485690,0.6081112
3485691,0.6999134
3485692,0.28391093
3485693,0.3791978
3485694,0.41879866
3485695,0.003651023
3485696,0.23260608
3485697,0.32305813
3485698,0.078951
3485699,0.08164516
3485700,0.29428473
3485701,0.82031727
3485702,0.804863
3485703,0.25338438
3485704,0.1702722
3485705,0.33881658
3485706,0.7603824
3485707,0.8002273
3485708,0.13167566
3485709,0.6388073
3485710,0.2557042
3485711,0.6586041
3485712,0.33850086
3485713,0.33376256
3485714,0.85009074
3485715,0.8221245
3485716,0.37553498
3485717,0.8002273
3485718,0.5181623
3485719,0.6213638
3485720,0.6228717
3485721,-0.0009968281
3485722,0.8002273
3485723,0.39880544
3485724,-0.05690387
3485725,0.36758974
3485726,0.81886125
3485727,0.6140126
3485728,0.8002273
3485729,0.5483283
3485730,0.8002273
3485731,0.6477257
3485732,-0.013700515
3485733,0.3921055
3485734,0.51689327
3485735,0.83976066
3485736,0.85157126
3485737,0.84756094
3485738,0.16436377
3485739,0.30211458
3485740,0.15582415
3485741,0.7392758
3485742,0.06437495
3485743,0.8178041
3485744,0.8002273
3485745,0.14902404
3485746,0.26248574
3485747,0.2980881
3485748,0.43339622
3485749,0.8002273
3485750,0.47811294
3485751,0.8287952
3485752,0.8002273
3485753,0.06679082
3485754,0.09529427
3485755,0.19199309
3485756,0.36777604
3485757,0.8735913
3485758,0.47087303
3485759,0.4465482
3485760,0.9537897
3485761,0.27795613
3485762,0.8397857
3485763,0.666818
3485764,0.32825354
3485765,0.3422539
3485766,0.53923476
3485767,0.8241874
3485768,0.46396363
3485769,0.4672022
3485770,0.68127084
3485771,0.3814808
3485772,0.072944015
3485773,-0.05051449
3485774,0.95693254
3485775,-0.00319013
3485776,0.7455145
3485777,0.46225077
3485778,0.08261198
3485779,0.24991727
3485780,0.8297155
3485781,0.8396022
3485782,0.25988534
3485783,0.8002273
3485784,0.024492055
3485785,0.2710109
3485786,0.8002273
3485787,0.18266979
3485788,0.29067746
3485789,0.88415164
3485790,0.785046
3485791,0.7649306
3485792,0.81858474
3485793,0.47950774
3485794,0.7689847
3485795,0.8863515
3485796,0.48452342
3485797,0.16870546
3485798,0.79311484
3485799,0.061842352
3485800,0.54453146
3485801,0.8002273
3485802,0.83504546
3485803,0.8796724
3485804,0.5189442
3485805,0.8002273
3485806,0.054088473
3485807,0.22338977
3485808,0.476847
3485809,0.13462439
3485810,0.17853546
3485811,0.43312123
3485812,0.56786567
3485813,0.12655595
3552191,0.19188604
3552192,0.8377537
3552193,0.6633544
3552194,0.3181769
3552195,0.20327634
3552196,0.21664032
3552197,0.5790387
3552198,0.041240185
3552199,0.037751585
3552200,0.489694
3552201,0.8002273
3552202,0.43604636
3552203,0.124298364
3552204,0.21682557
3552205,-0.03776613
3552206,0.044688135
3552207,0.8002273
3552208,0.11874932
3552209,0.11490771
3552210,0.7482615
3552211,0.3435066
3552212,0.0806624
3552213,0.7778834
3552214,0.8002273
3552215,0.3235004
3552216,0.25061384
3552217,0.7815821
3552218,0.23558205
3552219,0.24217758
3552220,-0.04510793
3552221,0.10052225
3552222,0.8018652
3552223,0.28722686
3552224,0.06970197
3552225,0.09399453
3552226,0.7539817
3552227,0.13123327
3552228,0.8002273
3552229,0.7803055
3552230,0.19803202
3552231,0.19935903
3552232,0.7271427
3552233,0.3018091
3552234,-0.0107346475
3552235,0.3190119
3552236,0.25497812
3552237,0.23349872
3552238,0.112785965
3552239,0.33648205
3552240,0.22572899
3552241,0.23179674
3552242,0.5547116
3552243,0.13664523
3552244,0.013783485
3552245,0.2179549
3552246,0.8002273
3552247,0.73203135
3552248,0.2128286
3552249,0.7981924
3552250,0.801501
3552251,0.73115647
3552252,0.7659403
3552253,0.5788058
3552254,0.53634703
3552255,-0.05431971
3552256,0.3242468
3552257,0.5170962
3552258,0.54783833
3552259,0.040941864
3552260,0.88190997
3552261,0.32614127
3552262,0.26019374
3552263,0.16540486
3552264,0.8002273
3552265,0.02960518
3552266,0.57970595
3552267,0.8002273
3552268,0.16069326
3552269,0.05455774
3552270,0.81165695
3552271,0.099992424
3552272,0.8002273
3552273,0.7856319
3552274,0.75716865
3552275,0.8397318
3552276,0.055254847
3552277,0.17273068
3552278,0.24115488
3552279,0.4780144
3552280,0.8914484
3552281,0.49897972
3552282,0.8075973
3552283,0.849977
3552284,0.8002273
3552285,0.82440245
3552286,0.6212232
3552287,0.32942232
3552288,0.45594662
3552289,0.52786887
3552290,0.8002273
3552291,0.31709883
3552292,0.54241604
3552293,0.7876357
3552294,0.5252678
3552295,0.06488606
3552296,0.018188506
3552297,0.120850414
3552298,0.3742713
3552299,0.5739374
3552300,0.3750295
3552301,0.08768314
3552302,0.32207143
3552303,0.77001655
3552304,0.6313932
3552305,0.77779853
3552306,0.034966856
3552307,0.07131651
3552308,0.26994812
3552309,0.07335943
3552310,0.7543324
3552311,0.7817531
3552312,0.031601608
3552313,-0.013057023
3552314,0.8632436
3552315,0.18854433
3552316,0.50431484
3552317,0.81790006
3552318,0.6020519
3552319,0.07627377
3552320,0.6449145
3552321,0.79119647
3552322,0.5114165
3552323,0.4702275
3552324,0.8231024
3552325,0.51729983
3552326,0.4247187
3552327,0.5586431
3552328,0.6707757
3552329,0.13564119
3552330,0.6395608
3552331,0.8002273
3552332,0.5338577
3552333,0.7144244
3552334,0.48381352
3552335,0.124780595
3552336,0.14340901
3618693,0.60416514
3618694,0.8602674
3618695,0.7421335
3618696,0.8722913
3618697,0.055981666
3618698,0.10339412
3618699,0.5652303
3618700,0.8002273
3618701,0.30226326
3618702,0.3093848
3618703,0.7049204
3618704,0.08557609
3618705,0.10460585
3618706,0.4951985
3618707,0.038321406
3618708,0.06693971
3618709,0.8002273
3618710,0.069698244
3618711,0.15164864
3618712,0.8002273
3618713,0.5598326
3618714,-0.02295193
3618715,0.0988628
3618716,0.6878818
3618717,0.74227345
3618718,0.28061584
3618719,0.8132509
3618720,-0.011960298
3618721,0.2579441
3618722,0.323114
3618723,0.14934757
3618724,0.92101777
3618725,0.4090733
3618726,0.08419433
3618727,0.12896809
3618728,0.8002273
3618729,0.5282832
3618730,0.21591586
3618731,0.84610635
3618732,0.3175471
3618733,0.08302817
3618734,0.24820003
3618735,0.36038458
3618736,0.37489378
3618737,0.179266
3618738,0.4522751
3618739,0.33091533
3618740,0.26129127
3618741,0.38416216
3618742,0.10958269
3618743,0.33741656
3618744,0.4985472
3618745,0.11787626
3618746,0.6131254
3618747,0.15417036
3618748,0.8002273
3618749,0.21809772
3618750,0.035744578
3618751,0.89461994
3618752,0.056053817
3618753,0.81815076
3618754,0.7598877
3618755,0.62721354
3618756,0.72960865
3618757,0.06703597
3618758,0.22884724
3618759,-0.011521995
3618760,0.56899667
3618761,0.15407756
3618762,0.6148983
3618763,0.33442116
3618764,0.21225584
3618765,0.29243878
3618766,-0.030537218
3618767,0.5076439
3618768,0.57105947
3618769,0.23353896
3618770,0.1900985
3618771,0.022010952
3618772,0.8246329
3618773,0.27032864
3618774,0.32422495
3618775,0.749174
3618776,0.15612808
3618777,0.8002273
3618778,0.0273619
3618779,0.17250696
3618780,0.9108262
3618781,0.8002273
3618782,0.7548269
3618783,0.5503055
3618784,0.8393971
3618785,0.8560127
3618786,-0.009348065
3618787,0.8460127
3618788,0.6494813
3618789,0.29153126
3618790,0.43100587
3618791,0.64140344
3618792,0.77443874
3618793,0.4289892
3618794,0.4973164
3618795,0.8002273
3618796,0.33041626
3618797,0.609331
3618798,0.0950481
3618799,0.22309747
3618800,0.3250871
3618801,0.048702568
3618802,-0.0019034445
3618803,0.5020314
3618804,0.015244931
3618805,0.85736626
3618806,0.85674036
3618807,0.8082582
3618808,0.26017895
3618809,0.58430535
3618810,0.042160124
3618811,0.113636345
3618812,0.12252092
3618813,0.7679058
3618814,-0.0036275387
3618815,0.27363
3618816,0.8002273
3618817,0.7447834
3618818,0.5747264
3618819,0.7426957
3618820,0.6165347
3618821,0.063818246
3618822,0.84152514
3618823,0.8002273
3618824,0.4059708
3618825,0.88503563
3618826,0.049078733
3618827,0.55628616
3618828,0.43291253
3618829,0.70140445
3618830,0.59530675
3618831,0.11093232
3618832,0.7580587
3618833,0.8002273
3618834,0.53510946
3618835,0.040270478
3618836,0.43568587
3618837,0.79111147
3618838,0.34914395
3685177,0.6224829
3685178,0.14268059
3685179,0.6306348
3685180,0.3918667
3685181,0.19588873
3685182,0.78508043
3685183,0.93508995
3685184,0.83217597
3685185,0.8002273
3685186,0.49271291
3685187,0.57544726
3685188,0.14468029
3685189,0.13795471
3685190,0.20077142
3685191,0.0674161
3685192,0.08063182
3685193,0.16317391
3685194,0.53554
3685195,0.75426185
3685196,0.8002273
3685197,0.4729023
3685198,0.38972712
3685199,0.08449277
3685200,0.8002273
3685201,0.13776413
3685202,0.25747183
3685203,0.15530801
3685204,0.08027354
3685205,0.7972595
3685206,0.25516412
3685207,0.8653992
3685208,0.88910484
3685209,0.4005531
3685210,0.111136794
3685211,0.09215078
3685212,-0.010313988
3685213,0.57111645
3685214,0.3135951
3685215,0.8002273
3685216,0.27160546
3685217,0.06389788
3685218,0.23762935
3685219,0.75152326
3685220,0.3112534
3685221,0.026618868
3685222,0.30587953
3685223,0.7694876
3685224,0.28599483
3685225,0.815284
3685226,0.09864858
3685227,0.08887246
3685228,0.50916517
3685229,0.8580009
3685230,0.5433977
3685231,0.15335137
3685232,0.5196047
3685233,0.011158705
3685234,0.75736195
3685235,0.85684586
3685236,0.08210313
3685237,0.8503132
3685238,0.38764754
3685239,0.6647693
3685240,0.78622615
3685241,0.04876569
3685242,0.024790734
3685243,0.45809752
3685244,0.70666426
3685245,0.365246
3685246,0.6278322
3685247,0.18541023
3685248,0.40470958
3685249,0.30605203
3685250,0.8861946
3685251,0.7586211
3685252,0.65313077
3685253,0.24954507
3685254,0.18954584
3685255,0.051356822
3685256,0.15054476
3685257,0.82488894
3685258,0.2572366
3685259,0.76653075
3685260,0.7514247
3685261,0.8002273
3685262,0.06585005
3685263,0.022707462
3685264,0.83150136
3685265,0.8002273
3685266,0.09773281
3685267,-0.0030327737
3685268,0.8002273
3685269,0.8002273
3685270,0.30326843
3685271,0.7713613
3685272,0.54454154
3685273,0.341644
3685274,0.52955115
3685275,0.8002273
3685276,0.62184775
3685277,0.5369416
3685278,0.44286546
3685279,0.7865826
3685280,0.57659864
3685281,0.6968782
3685282,0.67374504
3685283,0.43536547
3685284,0.0070474446
3685285,0.18022221
3685286,0.09028667
3685287,0.31591827
3685288,-0.00033056736
3685289,0.6188573
3685290,0.8477528
3685291,0.3915633
3685292,0.46282253
3685293,0.2674429
3685294,0.032101184
3685295,-0.025522381
3685296,0.7497518
3685297,0.2456716
3685298,0.21419778
3685299,0.7452078
3685300,0.121943325
3685301,0.81763476
3685302,0.8002273
3685303,0.23151016
3685304,0.2862183
3685305,0.24406427
3685306,0.41538894
3685307,0.43406418
3685308,0.46639925
3685309,0.34754628
3685310,0.3097084
3685311,0.22051167
3685312,0.038692445
3685313,0.06866822
3685314,0.3794906
3685315,0.36813307
3685316,0.8564154
3685317,0.8002273
3685318,0.15188074
3685319,0.8002273
3685320,0.34132126
3685321,0.44008008
3685322,0.029001325
3751638,0.33399472
3751639,0.16073358
3751640,0.09559181
3751641,0.41323248
3751642,0.078446865
3751643,0.5007389
3751644,0.8002273
